VelocidadX	VelocidadY	VelocidadZ	ÁnguloX	ÁnguloY	ÁngulpZ	Temperatura	DesplazamientoX	DesplazamientoY	DesplazamientoZ	FrecuenciaX	FrecuenciaY	FrecuenciaZ
0		0		0		318.9276123046875		2.1807861328125		26.8560791015625		27.39		0		1283		1871		2144		0		0		
0		0		0		318.9276123046875		2.1807861328125		26.8560791015625		27.34		0		1283		1871		2144		0		0		
0		0		0		318.922119140625		2.1807861328125		26.8560791015625		27.38		0		1283		1871		2144		0		0		
0		0		0		318.922119140625		2.186279296875		26.8560791015625		27.34		0		1283		1871		2144		0		0		
0		0		0		318.922119140625		2.1807861328125		26.8560791015625		27.39		0		1283		1871		2144		0		0		
0		0		0		318.9276123046875		2.1807861328125		26.8560791015625		27.4		0		1282		1871		2144		0		0		
0		0		0		318.9276123046875		2.17529296875		26.8505859375		27.36		0		1282		1871		2144		0		0		
0		0		0		318.922119140625		2.1697998046875		26.8505859375		27.41		0		1282		1871		2144		0		0		
0		0		0		318.9276123046875		2.164306640625		26.8505859375		27.43		0		1283		1871		2144		0		0		
0		0		0		318.9276123046875		2.164306640625		26.8505859375		27.4		0		1282		1870		2143		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.4		0		1283		1871		2143		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.35		0		1282		1871		2143		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.4		0		1281		1870		2143		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.37		0		1282		1870		2143		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.39		0		1282		1870		2143		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.4		0		1282		1870		2143		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.39		0		1282		1871		2143		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.43		0		1281		1870		2143		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.38		0		1281		1870		2143		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.46		0		1282		1870		2143		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.34		0		1281		1870		2142		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.35		0		1281		1870		2142		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.33		0		1282		1870		2142		0		0		
0		0		0		318.93310546875		2.164306640625		26.8505859375		27.41		0		1281		1869		2142		0		0		
0		0		0		318.9385986328125		2.164306640625		26.8505859375		27.34		0		1281		1870		2142		0		0		
0		0		0		318.9385986328125		2.1588134765625		26.8505859375		27.39		0		1281		1870		2142		0		0		
0		0		0		318.93310546875		2.1588134765625		26.8505859375		27.41		0		1281		1870		2142		0		0		
0		0		0		318.93310546875		2.1588134765625		26.8505859375		27.43		0		1281		1870		2143		0		0		
0		0		0		318.93310546875		2.1588134765625		26.8505859375		27.39		0		1281		1869		2142		0		0		
0		0		0		318.93310546875		2.1588134765625		26.8505859375		27.41		0		1281		1869		2142		0		0		
0		0		0		318.93310546875		2.1588134765625		26.8505859375		27.43		0		1280		1869		2142		0		0		
0		0		0		318.93310546875		2.1533203125		26.8505859375		27.33		0		1281		1870		2142		0		0		
0		0		0		318.93310546875		2.1533203125		26.8505859375		27.41		0		1281		1870		2142		0		0		
0		0		0		318.93310546875		2.1533203125		26.8505859375		27.4		0		1280		1869		2142		0		0		
0		0		0		318.9385986328125		2.1533203125		26.8505859375		27.37		0		1280		1869		2142		0		0		
0		0		0		318.93310546875		2.1533203125		26.8505859375		27.4		0		1281		1869		2142		0		0		
0		0		0		318.93310546875		2.1533203125		26.8505859375		27.33		0		1281		1869		2141		0		0		
0		0		0		318.93310546875		2.1533203125		26.8505859375		27.37		0		1280		1869		2141		0		0		
0		0		0		318.93310546875		2.1533203125		26.8505859375		27.4		0		1280		1869		2142		0		0		
0		0		0		318.93310546875		2.1533203125		26.8505859375		27.43		0		1280		1869		2142		0		0		
0		0		0		318.9385986328125		2.1533203125		26.8505859375		27.35		0		1280		1869		2141		0		0		
0		0		0		318.9385986328125		2.1533203125		26.8505859375		27.35		0		1280		1869		2141		0		0		
0		0		0		318.9385986328125		2.1533203125		26.8505859375		27.32		0		1280		1869		2142		0		0		
0		0		0		318.9385986328125		2.1533203125		26.8505859375		27.42		0		1280		1869		2141		0		0		
0		0		0		318.9385986328125		2.1478271484375		26.8505859375		27.38		0		1280		1869		2141		0		0		
0		0		0		318.9385986328125		2.1478271484375		26.8505859375		27.36		0		1280		1869		2141		0		0		
0		0		0		318.9385986328125		2.1478271484375		26.8505859375		27.32		0		1280		1869		2141		0		0		
0		0		0		318.944091796875		2.1478271484375		26.8505859375		27.37		0		1280		1869		2141		0		0		
0		0		0		321.8115234375		1.7083740234375		27.4713134765625		27.4		0		1280		1869		2141		0		0		
0		0		0		336.939697265625		0.2581787109375		28.223876953125		27.36		0		1280		1869		2141		0		0		
0		0		0		350.39794921875		359.1265869140625		28.070068359375		27.39		0		1279		1868		2141		0		0		
0		0		0		352.5018310546875		359.066162109375		28.179931640625		27.4		0		1279		1869		2141		0		0		
0		0		0		355.0177001953125		358.8299560546875		28.1964111328125		27.34		0		1279		1869		2140		0		0		
0		0		0		1.0711669921875		358.1378173828125		28.6138916015625		27.34		0		1280		1869		2141		0		0		
0		0		0		4.7021484375		356.7864990234375		28.5260009765625		27.4		0		1280		1869		2141		0		0		
0		0		0		3.97705078125		356.341552734375		28.0975341796875		27.39		0		1280		1869		2141		0		0		
0		0		0		3.746337890625		356.5008544921875		28.1964111328125		27.36		0		1279		1868		2140		0		0		
0		0		0		4.1033935546875		356.3800048828125		28.245849609375		27.42		0		1279		1869		2140		0		0		
0		0		0		3.922119140625		356.3470458984375		28.3172607421875		27.42		0		1279		1869		2141		0		0		
0		0		0		3.8287353515625		356.3360595703125		28.36669921875		27.38		0		1278		1868		2140		0		0		
0		0		0		3.592529296875		356.3800048828125		28.3392333984375		27.4		0		1279		1868		2140		0		0		
0		0		0		3.427734375		356.4349365234375		28.223876953125		27.44		0		1279		1868		2140		0		0		
0		0		0		3.2794189453125		356.46240234375		28.2183837890625		27.4		0		1279		1868		2140		0		0		
0		0		0		3.0487060546875		356.4459228515625		28.3447265625		27.42		0		1279		1868		2140		0		0		
0		0		0		3.0926513671875		356.4019775390625		28.4161376953125		27.42		0		1278		1868		2140		0		0		
0		0		0		3.2794189453125		356.59423828125		28.3062744140625		27.39		0		1279		1868		2140		0		0		
0		0		0		3.14208984375		357.01171875		28.1085205078125		27.4		0		1279		1868		2140		0		0		
0		0		0		3.1475830078125		356.956787109375		28.05908203125		27.41		0		1279		1868		2140		0		0		
